Hash,Date,Author,Message,IsMerge
43c26b5d6f9d7ba971cf89c2582ac08d72007291,2016-04-23 11:32:54,John-David Dalton,Ensure matches methods match arrays with duplicate values. [closes #2270],False
4e38f70e0e7a6344b0bdb6bc52efc9fa5999e033,2016-04-23 11:32:46,John-David Dalton,Update cache implementations.,False
e2c86dac63cbb9d6788dbc2b51e5c328288f08d8,2016-04-22 21:16:35,John-David Dalton,Ensure `fp.update` does not convert end of `path` to an object. [closes #2271],False
aebc0650f8fe0df6ec7df40204063ff79fcc8cde,2016-04-22 21:02:19,John-David Dalton,Simplify `_.concat`.,False
44cf9714054ae0a4898850e8325d1c7e23d0cb96,2016-04-21 20:59:44,John-David Dalton,Bump to v4.11.2.,False
c0d74180549faa67a3efdd7c3c7aeae3bfc62936,2016-04-21 20:59:44,John-David Dalton,Rebuild lodash and docs.,False
a0db54b53f78824bc97ce61d3189be71af61add2,2016-04-21 20:59:44,John-David Dalton,Add tests for `_.sortedIndex` with nulls and symbols.,False
32b813e42b9c61d960d44665b61e8b5df06fe84c,2016-04-21 19:26:07,John-David Dalton,Ensure `sortedIndex` methods align with `sortBy` for symbols.,False
3c144b8601db9a7fe8eaa27b10b8db2d51ddc8d9,2016-04-21 13:31:00,John-David Dalton,Ensure `_.sortBy` moves symbols to the end.,False
076e4e6db538a20370965f2eea4bbdd595fde3fa,2016-04-21 13:30:59,John-David Dalton,Add math operator method tests for objects.,False
2ea08ccd368cceb645957f2f40d644394d8fde54,2016-04-21 13:14:56,John-David Dalton,Add math operator method tests for symbols.,False
fc48518f2bb577035d8f485e9788a25a462b0761,2016-04-21 06:42:16,John-David Dalton,Move `toKey` from `baseProperty` to `property`.,False
594c3b340625b34516cd64b995d52c6777370c69,2016-04-21 05:55:04,John-David Dalton,Update `@see` tags. [ci skip],False
38edd713e487b59286740b28c227fb66f54666be,2016-04-21 04:53:46,John-David Dalton,Ensure punctuation is not treated as words. [closes #2268],False
6987d70dc29f548e2d76774bca2037731236ee1c,2016-04-21 04:35:21,John-David Dalton,Only avoid converting `-0` to `0` if `comparator` is provided.,False
0e4b307585b7f946a87c097be667536b743153c9,2016-04-20 20:19:45,John-David Dalton,Update full build kb. [ci skip],False
c81bbe95c6022c9abcd741cb9f4e211085b9d444,2016-04-20 20:19:44,John-David Dalton,Use an anchor title. [ci skip],False
b21a87b50fd6c8f0399046401a94655fe201e914,2016-04-20 20:19:44,John-David Dalton,Fix `createSet` feature test for Safari 8.,False
e3566eb1ce7afe7387c0f7334b307d85a5daff21,2016-04-20 13:54:00,John-David Dalton,Use `Set` only if it coerces `-0` correctly.,False
0429434dbb2489b3910af557567c190267e65f11,2016-04-20 13:21:25,John-David Dalton,Ensure `-0` is treated as `0`.,False
80f35ee71320a8320a8a4ead2371189cf936c9f7,2016-04-20 12:55:31,John-David Dalton,Add `_.uniq` tests for `-0`.,False
224595c837850230888b5033d81576e2ce778f0c,2016-04-20 12:29:20,John-David Dalton,Move links to the top of the readme.,False
61ace9a24b77cde08e415a4b3acba2f35c7f9951,2016-04-20 12:29:14,John-David Dalton,Remove code of conduct doc.,False
8c630ede7e197f4cf39527977a8dc17d76de8d78,2016-04-20 11:37:06,John-David Dalton,Cleanup package.json.,False
ca3b583695353da37d4c5aed362ac91ce1dabed6,2016-04-20 06:12:46,John-David Dalton,Add wrapped values tests.,False
c2cbb06d57088119a6f303896a2c0ab5ccd65c19,2016-04-20 05:27:41,John-David Dalton,Add `_.difference` and `_.intersection` tests for `-0`.,False
f6bf8d2e6d89d4e8c883f0e8a0a406435a961525,2016-04-20 01:08:00,John-David Dalton,Cleanup `-0` tests.,False
60c89b275426eae1f81d3de06421578beaab3adc,2016-04-20 01:07:47,John-David Dalton,Add `_.invoke` test for `-0` key.,False
b72fba911d8828883fd3d5bdd301cd786e50269a,2016-04-19 23:56:55,John-David Dalton,Cleanup wrapper resets and add assert for returning function `object` values.,False
3930c388e466ea4cc752f33896540ebc03e3de00,2016-04-19 22:53:03,John-David Dalton,Fix Safari 9.0 flaky test fail.,False
ddf5ef0839c8a5546f18f6331ec1c93df1d338a0,2016-04-19 20:54:33,John-David Dalton,Add even more `-0` tests.,False
c66947405b27ea82b4eaf9359122e96db627c391,2016-04-19 12:54:09,John-David Dalton,Add omit and pick tests for `-0` keys.,False
ad27b62343b9eaea88fec1b893b934f9a3c9bf1b,2016-04-19 12:53:16,John-David Dalton,Add tests for `-0` keys.,False
5283b0f407a1471bb0aae00b8222ad6c33fbab1b,2016-04-19 11:00:24,John-David Dalton,Use `_.startCase`.,False
af41f9267a876cf858ba8e0d87ad22ede123099d,2016-04-19 10:33:56,John-David Dalton,Add test for combining enclosing circle backslash.,False
6e8c9842501e1fbcf8423bc5609ea28a3797af87,2016-04-19 10:03:32,John-David Dalton,Use `toKey` in more functions.,False
c2e018b2ac8b6983f558ada5e7a5a3dde0fdd747,2016-04-19 09:53:09,John-David Dalton,Avoid rate limiting by Sauce.,False
a47ce3cf135777986ce29cdf9de72d16e29acd6b,2016-04-19 09:26:58,John-David Dalton,Simplify building lodash.,False
ba58f35f37385cc786fe995cfcb7fa2805d31567,2016-04-19 06:18:26,John-David Dalton,Add arguments object test for values methods.,False
30fd1693eeee1ccc6c79d9df969dce29f1e72a3c,2016-04-18 21:00:33,Greenkeeper,Update fs-extra to 0.28.0.,False
161c17ce7f0a526776cc048ef96a83247021a74a,2016-04-18 10:25:43,John-David Dalton,Consolidate returns in trim methods.,False
27dfe542bd6911219f20670e55ac22f4cb5ec4b6,2016-04-17 19:48:39,John-David Dalton,Use `baseToString` in `_.truncate`.,False
353113f17faf509deaaf735b006d8e57405fc18a,2016-04-17 10:18:22,John-David Dalton,Start to add `@see` tags. [ci skip],False
762e858c489732668793395177e0b4dbb2cc2399,2016-04-17 09:15:10,John-David Dalton,Use `isSymbol` instead of `baseToNumber` to fix `_.toNumber` test fails.,False
db497020461abb0d74ce1c700cdc881756042a2e,2016-04-17 08:46:38,John-David Dalton,Remove `unsafe_comps` uglify option to fix minified builds.,False
7239bf791faa51c80215fd9fdadc506d175dcc76,2016-04-17 06:46:27,John-David Dalton,Comma nit in `_.inRange` doc. [ci skip],False
9cb75cae1d471ffc1672f0074010ea8aad71f9a9,2016-04-17 06:30:31,John-David Dalton,Add jsdocs for `baseToNumber` and `baseToString`.,False
fdb4cf1208f8fb331fb8868d423cd7236369ea1f,2016-04-16 20:02:06,John-David Dalton,Use `baseToString` in more places and refactor `isIndex` and `isKeyable`.,False
714cf7b18c4d42a5746693807ccf1e2d8f189cd9,2016-04-15 19:47:48,John-David Dalton,"Add `baseGt`, `baseLt`, `baseToNumber`, `baseToString`, and `createRelationalOperation`.",False
1a1e0e1a6b9e59dbe1076b792a3030ec4a7c7eff,2016-04-15 19:47:48,John-David Dalton,Ensure `_.pullAt` sorts indexes greater than 9 correctly. [closes #2254],False
f6c14ec31fcb0930be674d8a91bf889f7e3a8525,2016-04-15 19:47:48,John-David Dalton,"Add jscs ""disallowUnusedVariables"" rule.",False
da7f413f6f82ca4e6ba074d37141b3f75884a3ab,2016-04-15 19:47:34,John-David Dalton,Update jscs to 3.0.1 and fs-extra to 0.27.0.,False
3cf28953a73212992479e12f3374cec3a8af4005,2016-04-14 23:41:08,John-David Dalton,Update code of conduct to point to the jQuery Foundation's policy. [ci skip],False
080b761f7fcd83661fdc555228060effe89b16e8,2016-04-14 21:07:19,John-David Dalton,Update export doc note. [ci skip],False
7f6ad484ecda3be52655e222a647758ca860d24c,2016-04-14 10:39:00,John-David Dalton,Bump to v4.11.1.,False
391a930d49bdd5efca8a2512fc2347d37f1a18dc,2016-04-14 10:39:00,John-David Dalton,Rebuild lodash and docs.,False
a532773703b1aa501f0328267086384308189ab8,2016-04-14 10:38:55,John-David Dalton,Cleanup debounce and throttle tests.,False
49f8aa428942890f1804024888995ce66ed11985,2016-04-14 06:47:07,John-David Dalton,Fix failing debounce test.,False
44b9b085c0b6cbf7ea41ef4e022b34202fd03329,2016-04-14 06:46:50,ben robbins,Add test for `_.debounce` with a `wait` of `0`.,False
a447353977114777f95643e92ce96936242e1dcc,2016-04-14 02:52:40,John-David Dalton,Add `pluck` fp alias of `map`.,False
dea6ccbf4357ab96b7f1cc1fe8938932a7eae4af,2016-04-13 22:27:13,John-David Dalton,Bump to v4.11.0.,False
0c4d8836e78d58499f68830072fab76b0c4d8347,2016-04-13 22:27:03,John-David Dalton,Rebuild lodash and docs.,False
ef67e077326a3dc4c735f8529c2ee7323d60523f,2016-04-13 22:22:37,Jeroen Engels,Fix doc nits for `_.nth`. [ci skip],False
7e885a4ddd124976bf63f19088e85f2b03a98989,2016-04-13 20:51:17,John-David Dalton,Add `_.words` unit test for contractions.,False
a3c1f427087eb4a676592b3915eaf1e078222839,2016-04-13 13:39:12,John-David Dalton,Add `_.nth` and `_.nthArg` tests.,False
d3ef5a3acb5a719d51ffcf93a3cc96cb9a1903c8,2016-04-13 13:39:12,John-David Dalton,Use `noop` instead of `alwaysUndefined`.,False
5098d63a229a2284ac79e3fda28a353890563738,2016-04-13 11:08:49,John-David Dalton,Update qunit to 1.23.1.,False
4275a731708dfd349ab78df683e444b6ed81c6f9,2016-04-13 10:18:52,John-David Dalton,Add support for contractions to case methods.,False
78a157d675d4f015165fb8a280c601562ab6fee7,2016-04-13 10:18:52,John-David Dalton,Move `_.map` test order around.,False
97a437e8e62a1f1e82fb6bfe9f79b20cd3a4b632,2016-04-12 22:32:24,John-David Dalton,Return implicit `undefined`.,False
3c37f290a8ca98c90fc0d936002f780d966fbc10,2016-04-12 22:08:22,John-David Dalton,Add unwrapped chain test for `nth`.,False
dcd5d470e028919e9ef22c60b83dc9627716cb67,2016-04-12 20:57:41,John-David Dalton,Use `baseUnary` to avoid passing incorrect arity hints to `baseIteratee`.,False
b424f3b60f9b99b66782ea0939a747ee65d31a5e,2016-04-12 20:44:04,John-David Dalton,Ensure `fp.over` doesn't cap its iteratee args.,False
201ea9a9f0732f1076de9ab82cb543334cd9f46f,2016-04-12 11:16:38,John-David Dalton,Add shorthand tests for `sortBy` and `over` methods.,False
2469af6c3f79c112586f0944d5171bb4b3ff400e,2016-04-12 11:16:33,John-David Dalton,Add `_.nth`.,False
bfe6e06b5a3b36f3d43f103913c73745e5d4e6e7,2016-04-12 06:08:03,John-David Dalton,Ensure `_.sortBy` works with the `matchesProperty` shorthand.,False
091b5fbe30db874255eda41dc3903d3bb93540fa,2016-04-12 06:04:49,John-David Dalton,Make `_.head` avoid accessing array when its length is `0`.,False
93168e6018872a79a69b50af284da98ae49a77a7,2016-04-12 05:59:22,John-David Dalton,Use references to String#replace and String#split.,False
16ed0818189fa7d6f82223808c2eb9a64143a57b,2016-04-12 05:58:19,John-David Dalton,Absorb `copyObjectWith` into `copyObject`.,False
c38b4b29cfacf6e2d74166503719d5f5921c2774,2016-04-12 05:57:04,John-David Dalton,Avoid unnecessary array cloning in `createRecurryWrapper` and `mergeData`.,False
a20b88d114c2871b5f1abc12a71c4b1fb8529188,2016-04-11 11:14:04,John-David Dalton,Bump to v4.10.0.,False
87912a3b3f7e48a2fdc257039c0e3a13b30415f3,2016-04-11 11:12:52,John-David Dalton,Rebuild lodash and docs.,False
53bde1238c7e0cfca3dfea33c72d0057c8b224aa,2016-04-11 11:10:38,John-David Dalton,"Replace ""invoking"" with ""and invokes"". [ci skip]",False
fd365c27e2e59689f106a82919346117237e1e72,2016-04-11 11:10:38,John-David Dalton,Add doc comments to the minify file util. [ci skip],False
4f438416993a07f6c44703bb3d072b3291b3b5c5,2016-04-11 11:10:38,John-David Dalton,Add doc comments to the common file util. [ci skip],False
e60e97c03fda22d4dfea84e07022183990cf20df,2016-04-11 09:20:51,John-David Dalton,Ensure `_.debounce` queues a trailing call after `maxWait`. [closes #2229],False
e619f8ca8345446555abbea51c46c2818099667f,2016-04-11 08:32:01,Greenkeeper,Update webpack to 1.12.15.,False
cf2f538167d4a71f9658f948884fffce9d4cb5b9,2016-04-10 02:27:45,John-David Dalton,Add `castSlice` and rename cast related helpers.,False
17e1a6dbe84e1debc15af55c0988602544cebf04,2016-04-09 13:23:07,John-David Dalton,Ensure `_.slice` handles a `limit` of `0` in Node 0.10.,False
74f6af868616da154ae78f46581396e7bdf9af52,2016-04-09 06:29:18,John-David Dalton,Update fp aliases.,False
351236f52675a0fd523b72691d84d10dd83e9ea2,2016-04-09 05:02:15,John-David Dalton,Rearrange regexp vars.,False
51ad056710ad41070d49869aa6b7a90f8d431821,2016-04-09 03:34:07,John-David Dalton,Remove redundant param descriptions. [ci skip],False
6512b7f925d5ae866a1e516af08ae670f3367222,2016-04-09 03:33:06,John-David Dalton,"Update ""over"" method iteratee descriptions. [ci skip]",False
c7264e3f1f4af7136694cf6f7b32828a69f7613e,2016-04-08 23:33:18,John-David Dalton,Add `isIterateeCall` check to `_.split`.,False
349ec35c48b90514a574525bf75b8f6b86dad30e,2016-04-08 23:33:18,John-David Dalton,Add flow test for handling an empty array.,False
057dd5b0a883d079690b34df4e22ff610af8504a,2016-04-08 23:33:18,John-David Dalton,Minor `escapeRegExp` test nit.,False
f6ac7cb1a1a742bb9aa5ada7318ebe1dd35a0b20,2016-04-08 23:33:18,John-David Dalton,Shorten `chars` string coersion.,False
c1958daf65e22da9b12134d9995502ab2718d32c,2016-04-08 23:33:10,John-David Dalton,Update handling of `limit` to the current es6 draft.,False
ee73c9b4369098ebfb530b5cb3a0d45b91ae3bb9,2016-04-08 14:37:13,John-David Dalton,Bump to v4.9.0.,False
fac5e727e65e26ea9c4544053a02ea908b8e55b3,2016-04-08 14:37:13,John-David Dalton,Rebuild lodash and docs.,False
977264f55b2e8756d1ad3816649a8f2149e2cdbf,2016-04-08 14:37:13,John-David Dalton,Fix split test fails across enviros.,False
e776e679afeeef477c87ee6b565eca416cb57d87,2016-04-08 13:50:49,John-David Dalton,Ensure `_.split` works with emojis.,False
23901dfd455dd9a5e3a4e5c8cd636c53c0051daa,2016-04-08 10:13:33,John-David Dalton,Update docdown.,False
87444e1a45cdc0755679bf03eacac6e1f81ae72d,2016-04-08 10:13:33,John-David Dalton,Add `sumBy` tests.,False
dc63bc2bd904a3bf277fc1886ee7e96f1f7a9228,2016-04-08 10:13:33,John-David Dalton,Fix dynamic test labels for groups of methods.,False
f4ff4f29b1777773a65bbc5289449ca34bdfaf5c,2016-04-08 10:13:32,John-David Dalton,Simplify `toSource`.,False
06412d5f12a1f2723a262a5d71bdf81c65b0d62d,2016-04-08 10:13:32,John-David Dalton,Remove `Hash` use from Uglify options because it breaks it.,False
bbc84903a78109e7534fe153fd526710ac8adba9,2016-04-08 10:13:32,John-David Dalton,Update istanbul to 0.4.3.,False
e014592ea0e87a7c0594c98d21f9b35bdbf9ce54,2016-04-08 10:13:32,John-David Dalton,Fix typo in `Hash` descripton. [ci skip],False
4305ffde18874110f866aff587ebcf7f5c4ec707,2016-04-08 10:13:32,John-David Dalton,Add commas. [ci skip],False
0588dcb3e930546a2605057782a9cf3b3b8b8d5f,2016-04-08 10:13:27,John-David Dalton,Add `Hash` util and split out file helper.,False
58afd8c36450aa906e22441872520206587aa2be,2016-04-07 02:40:56,John-David Dalton,Update debounce article links. [ci skip],False
e120d63ee253021e1d640af086ef8f0c4f4fb64b,2016-04-06 20:29:05,John-David Dalton,Add doc note about group ordering of `_.groupBy`. [ci skip] [closes #2212],False
d7f43eba6a47778837d2037675555ee972a7be73,2016-04-06 12:23:05,John-David Dalton,Make exceptions to fp argument ordering stand out. [ci skip],False
786a92669e2407ca68d57ec8568efb979991a6a8,2016-04-06 12:23:05,John-David Dalton,Update chaining note. [ci skip],False
504aead673a56515e910830223f391bb0f4a6a77,2016-04-06 12:22:49,John-David Dalton,Add placeholders section. [ci skip],False
8c72ffc58332528a95b6119e723e8c09398208b0,2016-04-06 12:20:18,John-David Dalton,Add more fp browser usage examples. [ci skip],False
27d3311b6a8002a54c8bcfbd1945abf6d94f77d9,2016-04-06 12:20:18,John-David Dalton,Don't spell out two hundred. [ci skip],False
5e2f113d50372c8771a63569833b25e86c18746a,2016-04-06 12:20:18,John-David Dalton,Update vendor/backbone to v1.3.3.,False
55e7b8764ed4d03d7a73a32085ae90193ca7e0c5,2016-04-06 12:20:18,Greenkeeper,Update jquery to 2.2.3.,False
513c0ae64dc1a5505a2ecfc6b645a43b1b28d97b,2016-04-06 12:20:17,John-David Dalton,Update list of fp methods with spread arguments. [ci skip],False
f0f6a1e38220708f1af77bf6b2b7416f66fdf020,2016-04-05 21:14:14,John-David Dalton,Simplify deep path doc examples. [ci skip],False
6f3fb587e289ca535e673dfc34310c1dfbf03556,2016-04-05 21:09:09,John-David Dalton,Simplify deep property tests.,False
083c5b703a925d42baf99313ded52894e8c6b63d,2016-04-05 20:53:34,John-David Dalton,Add `_.matchesProperty` test for matching `undefined` values of nested objects.,False
3583c56067e96558f59e9edac94a30977b8d945c,2016-04-05 20:38:31,John-David Dalton,Replace double quotes with ticks. [ci skip],False
9999199d2b8b57931021ca5185dd7f542d490331,2016-04-05 20:36:44,John-David Dalton,Enable over methods to accept `matchesProperty` shorthands.,False
c084e358bdbc530e53afa547872e90502e4474b7,2016-04-05 04:18:17,John-David Dalton,Bump to v4.8.2.,False
238d45a2cbac4b704f3dd6b222685d0d952f815b,2016-04-05 04:18:17,John-David Dalton,Rebuild lodash and docs.,False
21d056c47008454a8941d5c1a618f6e65e50d3f8,2016-04-05 04:18:16,John-David Dalton,Break code comments up to display better in the wiki. [ci skip],False
0308d4de621ab4b02605ddfa07c8572750572587,2016-04-05 00:17:52,John-David Dalton,Remove `skipFixed` methods from fixed arity listings. [ci skip],False
f2a6f6ce6aa39c1cce68fdd700b167a319e432a8,2016-04-05 00:17:52,John-David Dalton,Update lodash dev dep.,False
cf5d6b5bc84c8863fc07b1658ceab95b4ffe03e9,2016-04-05 00:17:46,John-David Dalton,Revert #2193.,False
7a6b64b2f688563ff84dd180e44f712226444b08,2016-04-05 00:13:03,John-David Dalton,Bump to v4.8.1.,False
bca11bd21e29e6922d3944c60a956a705d4dbce1,2016-04-05 00:12:50,John-David Dalton,Rebuild lodash and docs.,False
bf39a319073b2e1eb2d2daa257339eb55e7eda8a,2016-04-04 21:21:04,John-David Dalton,Fix typo in _falseOptions.jst.,False
792bfbb604d55ea0c56c59e8c65d953fffb1d7a2,2016-04-04 12:17:26,John-David Dalton,Bump to v4.8.0.,False
1ef96896d5b51770b1eff4619ee26e77353d6d6f,2016-04-04 12:17:26,John-David Dalton,Rebuild lodash and docs.,False
2293de07a7b6c0de969606e42a5c98b6e4efb196,2016-04-04 12:17:26,John-David Dalton,Add `_falseOptions` module.,False
804ad3d805033fa89ce5defa3667aaa713719bfe,2016-04-04 11:14:28,John-David Dalton,Move private key higher. [ci skip],False
c797f83ca5f27a458424e7d606d8db53b6b25d21,2016-04-04 10:25:30,John-David Dalton,Add fp `convert` test for unconverted methods.,False
a71ac53fa725e5ce5f9c1e6e733da190d0fec623,2016-04-04 10:25:30,John-David Dalton,Add jsdoc comments to fp/_baseConvert. [ci skip],False
7165ef6f5ede431fd8602105b23af48126eddb84,2016-04-04 10:25:30,John-David Dalton,Minor doc tweak to `_.rearg`. [ci skip],False
c01e0cd7d116f6dfea65a14dba05cebcbf6b430e,2016-04-04 10:25:30,John-David Dalton,Simplify references to partial or provided arguments. [ci skip],False
a5990a4c4ebc990a8c3cf91b21c052094f4f5d5b,2016-04-04 10:25:30,John-David Dalton,Use `thru` instead of `through` in docs. [ci skip],False
75d196b01bd0c1d4797f7386f7047ae28851186f,2016-04-04 10:25:08,John-David Dalton,Allow `convert` to work on methods that aren't converted by default.,False
69ce7cde7d68c5211649c8d19dc883402fe42b41,2016-04-03 11:19:17,John-David Dalton,Convert methods not found in `aryMethod` mapping.,False
68617340109ec448d9c28fa943eb7ef6f917a760,2016-04-03 03:19:25,John-David Dalton,Add `matchesStrictComparable` helper.,False
0f75d967d02a97423cd193467d3a7673908c4156,2016-04-03 02:49:19,John-David Dalton,Add `convert` method to modules that pass thru.,False
012bff97e0aca3ecd22053de9b16ce2d5d8e8e03,2016-04-03 02:49:13,John-David Dalton,Add fp/placeholder module.,False
2b585258166c597884ea3a94118a3c5377d5b53b,2016-04-02 23:03:13,John-David Dalton,Update many es5 spec links to es6. [ci skip],False
579cf00d10ef67b5c56fa725ed949b90779da67f,2016-04-02 20:32:36,John-David Dalton,Update `_.isNaN` doc note with a reference to `Number.isNaN`. [ci skip],False
cfd25cec7563b72a75c57489eb77f054e7501c51,2016-04-02 20:31:35,John-David Dalton,Minor Lodash letter case nit in readme. [ci skip],False
c267c4e06bb0d3ac9b89bf57d8c5b9d06f5d3906,2016-04-02 09:26:19,John-David Dalton,Excuse Underscore `_.chunk` test.,False
c4a78445b3e1f24c8a9bdc79c529793a68e6d9f8,2016-04-02 07:47:52,John-David Dalton,Add `_.isNative` test for `Promise`.,False
4c8836a24ae7b6189810a0a2561ef2a78a6749ea,2016-04-02 07:36:36,John-David Dalton,Cleanup `_.isNative`.,False
972624297b234e0b032bfb5e3435ea6271f9f791,2016-04-02 06:48:37,John-David Dalton,Add variation to falsey `_.slice` test.,False
ebf9904e8ad0293511776dc026f068acdebbcebc,2016-04-02 06:48:37,John-David Dalton,Add `toSource` helper.,False
64652c263fd8866bedab2e08e264b237135922c5,2016-04-02 06:48:37,John-David Dalton,Update `_.map` doc note on guarded methods. [ci skip],False
58f93567fc923798ddbb449b9909f2e354a77323,2016-04-02 06:48:37,John-David Dalton,Make `_.sampleSize` default `n` to `1` instead of `0`.,False
f599c4817aa9e799be9ef681092511c4186ced4a,2016-04-02 06:48:36,John-David Dalton,Make `_.chunk` default `size` to `1` instead of `0`.,False
930b034da5aa138cc9c83066bd28c14eca760899,2016-04-02 06:48:36,John-David Dalton,Make `_.repeat` default `n` to `1` instead of `0`.,False
c21174f7f9586063ed67c9f58cad0bcd9bac5d43,2016-04-02 06:48:36,John-David Dalton,Add bizarro test for `_.isEmpty`.,False
e22be612e221bbbe9a928ddee582140506843a21,2016-04-02 06:48:36,John-David Dalton,Remove `dataViewCtorString` branch of `getTag` for coverage tests.,False
669bc1520e038be537c62f1cd77d67f7c6d92ccc,2016-04-02 06:48:27,Craig Martin,Run scripts synchronous in foreground.,False
b257bb9c9e7346c8965849830ad8df4d5d8d191c,2016-04-01 21:44:13,John-David Dalton,"Allow `over`, `overEvery`, and `overSome` to accept `matchesProperty` shorthands. [closes #2193]",False
b8096df6d88fdc7c3887db563810c685922afb6e,2016-04-01 21:43:54,John-David Dalton,Fix leaked var.,False
43d530ead908eb9beb4ac6a690d35e83a22248d3,2016-04-01 21:40:36,greenkeeperio-bot,Update dojo to 1.11.1.,False
9dbd665d05bd3999e40b2d3fa17de238f34c6eac,2016-04-01 21:40:36,John-David Dalton,Space nit in `_.toNumber`. [ci skip],False
3902fd1a6740bba3141d0eb01d8914a96e918454,2016-04-01 21:40:35,John-David Dalton,Ensure has treats nested sparse arrays consistently.,False
642d248f997b6a3531fd436dd76b335f25639cd0,2016-04-01 21:40:35,John-David Dalton,Cleanup deep property tests of `has` methods.,False
8bd9a4d2c3e780ac8f0d7d1be4e939671cfef86a,2016-04-01 21:40:24,John-David Dalton,Ensure `_.has` returns `false` for nullish objects. [closes #2190],False
e96ee69f1c14aaf1b42c3f1a14538129f10f0218,2016-04-01 21:40:24,John-David Dalton,Remove rogue comment delimiter from fp wiki template. [ci skip],False
5bb899a700b9ab596f0d8fe5964c80bf3b9af6ef,2016-04-01 21:40:24,John-David Dalton,Add array path examples to `_.set` and `_.unset` docs. [ci skip],False
431e0fa2f649ea4a4e776ba5ae44bd72155bc4fd,2016-04-01 21:40:24,John-David Dalton,Add line number to error message in web worker.,False
ec92292c38a92e6e7a793866c642d24c74a66ac6,2016-04-01 21:40:24,John-David Dalton,Wrap `funcToString` call in `_.isNative` in a try-catch.,False
45953b2ac167492907fd73e5efa4e4e2b886ed92,2016-04-01 21:40:24,Oskar Segersvärd,Set the jsdoc type of `apply`'s `args` parameter to `Array`. [ci skip],False
d9f93d089558225a2c966d08f147d88637a7bddf,2016-04-01 21:40:24,John-David Dalton,Increment package version to enable ci tests.,False
252ea445cab947c6e762b1d99a29ad08806e3b7d,2016-03-31 13:21:19,John-David Dalton,Bump to v4.7.0.,False
9826d9bd465750a77ff1acf407fe632d1b839cba,2016-03-31 13:21:19,John-David Dalton,Rebuild lodash and docs.,False
b53f178c468d6ccc28dd79d1d574ee8d86179f43,2016-03-31 13:21:19,John-David Dalton,Sort reargs and aliases in fp wiki template.,False
5ad5eb8f5d08ed9a66ec05de0707f27ba30c8eb6,2016-03-31 12:58:04,John-David Dalton,Add `divide` and `multiply` to `lodash` doc block. [ci skip],False
7add87739a27bbe6899e46ee5f0312c2614da576,2016-03-31 12:02:21,John-David Dalton,Add `_.concat` test for shallow cloning `array`.,False
2cd12c38e32c76aca6396df617d79ac752d81935,2016-03-31 09:57:19,John-David Dalton,Temporarily remove ghooks.,False
ad72b5b5658afaecb81a0e3d5cd7c130721e086d,2016-03-31 08:22:46,Jordan Eldredge,Simplify _.result.,False
608e74a1113f1cd7d342b96f326e334b5df79d09,2016-03-31 08:20:23,Craig Martin,Ensure all background jobs finish before continuing.,False
c36d0af5cd9cd639fab541f8d01eaea7c5e24d91,2016-03-31 08:20:13,John-David Dalton,Avoid a JIT bug in Safari 9 for `baseIteratee`.,False
55c3299d5c04ee8b035ee86f034ec222f4570167,2016-03-31 00:47:28,John-David Dalton,Use `getIteratee` in more places.,False
7a3dda610506ab65f49b632cfe727adaa17ea10e,2016-03-30 21:13:30,greenkeeperio-bot,Update ghooks to 1.1.1.,False
171d9eab78eb6631760a78680c12b59df3841d15,2016-03-30 21:13:30,John-David Dalton,Use `copyArray` in `concat`.,False
ab9d2056dad72617e45a16203ae2b6db8be93adf,2016-03-30 21:13:30,John-David Dalton,Add `bindKey` to fp `aryMethod` mapping.,False
4310329971d330c39ab9f65db9f2cf60470266aa,2016-03-30 21:13:30,John-David Dalton,Add `bind` and `bindKey` to fp `skipRearg` mapping.,False
d038315f61cb15cc9615486a335b16a03cc12b6a,2016-03-30 13:24:28,John-David Dalton,Add link to github reactions. [ci skip],False
c0f91c91696ad181caaa20854c6b1009a7b1dc99,2016-03-30 11:21:25,John-David Dalton,Minor newline nits.,False
519a02ff34331177a7f9b97c850ebcd10db5c4b9,2016-03-30 11:03:43,John-David Dalton,Update fred ages in doc examples. [ci skip],False
643ce1da74761a2346d0964f4e9a080341d0554a,2016-03-30 10:53:00,John-David Dalton,Revert `createPadding` behavior for `chars` that coerce to empty strings.,False
4c789197f9fd39e866d661c30b7b00f649446522,2016-03-30 10:52:12,greenkeeperio-bot,Update chalk to 1.1.3 and opt-cli to 1.4.0.,False
277c9bdc7cbd62f438c65891dd2dfda37632a5b7,2016-03-29 22:23:35,John-David Dalton,Make `shouldInvoke` explicitly return `true` if it's the first call.,False
455eace9c59dd5197a5497f1640d8065aaed1526,2016-03-29 12:58:43,John-David Dalton,Cleanup `_.debounce` tests.,False
f263a87983dbf1f390f6a2211b083b0326d1a5ca,2016-03-29 10:41:56,John-David Dalton,Update excused Underscore tests.,False
4f92fb7007846e4951374d37c253dfcbacfc0b18,2016-03-29 09:36:11,John-David Dalton,Ensure `cancel` resets `lastCallTime` and `lastInvokeTime`.,False
4fd43f7fe7aa36895bcc43e432076398fa7aae50,2016-03-29 07:57:55,John-David Dalton,Minor value consistency nits.,False
3fe2efa3118fd2494d9be5209c80a644ca22ec9e,2016-03-29 06:14:13,John-David Dalton,Ensure `_.concat` cases wraps nullish `array` values in an array.,False
a7bf3352df956b892d092c27eb641d5448214a6a,2016-03-29 01:04:09,John-David Dalton,Ensure `_.concat` casts non-array `array` values to arrays.,False
